Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
6475,3,0,0,3,2, stegosaurus hissed like a snake pterodactyl sounded like a crowtrex like a cross between a parrot and an elephant
6476,6,0,5,1,1, let these hoes be great
6477,3,0,3,0,1, lmfaoo im tryna see how many hoes i can lure in
6478,3,0,0,3,2, my guy is a maine coon and a total cuddle bum every one that ive ever met has been super friendly
6479,3,0,2,1,1, fag lol
6480,9,3,6,0,1, getting his ass pounded loving it im done with this gay whiney bitch next
6481,3,0,3,0,1, for real lil bitch
6482,3,0,3,0,1, i understand why everyone loves pussy
6483,3,0,2,1,1, can a quote this and tag a bitch
6484,3,0,3,0,1, only bad bitches in roe r u 
6485,3,3,0,0,0, its retarded
6486,3,0,1,2,2, also nack which autocorrect changed so im putting my phone in the trash and going to sleep
6487,3,1,2,0,1, honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level
6488,3,2,0,1,0, fag
6489,3,0,3,0,1, i understand but stop venting on this bitch you give to much insight in to your life these people dont deserve that
6490,3,0,3,0,1, and why would i want my girl to stand up for me if im the man you are a bitch for letting her do that
6491,3,1,2,0,1, i swear you straight up bitch
6492,3,0,3,0,1, and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy
6493,3,1,2,0,1, bitch where u be fuck nigga
6494,3,0,3,0,1, bitch you look like one of the characters off of sesame street which yo ugly ass
6495,3,0,3,0,1, nigga what bitch im talking bout boxing can u read
6496,3,0,3,0,1, so wtf u tryna do bitch
6497,3,1,2,0,1, that nigga aint no fucking champ he a straight up bitch who not bout shit bitch made
6498,3,0,3,0,1, your ma raised you as bitch right
6499,3,0,3,0,1, your so fucking ignorant u talk a lot shit for someone who dont wanna fight your ma raised u as bitch huh
6500,3,1,2,0,1, your a stupid little cunt i thought you couldnt get any lower but how dare you spit on people on your own fucking fans
6501,3,1,2,0,1, have fun getting deported you fucking faggot
6502,3,0,3,0,1, nice wigger stache
6503,6,1,5,0,1, oh i forgot you retarded lol lemme break it down for you where the bg hoes at lmao
6504,3,0,1,2,2, god bless you whitey i be sleepin in tomorrow
6505,3,1,2,0,1, quit being a bitch
6506,3,0,3,0,1, oh what hoe is she trippin bout then
6507,3,0,3,0,1, i put lotion on bitch ass nigga
6508,3,0,3,0,1, we got a win my nicca lmao
6509,3,0,3,0,1, ok they have 2 niggers in raw
6510,3,0,1,2,2, lol then they have one more flavor i think its yellow idk but yea there bomb
6511,3,0,3,0,1, do it pussy
6512,3,0,3,0,1, he triesto cause drama between people he said that you called me a bitch and i know you didnt haaha
6513,3,0,3,0,1, pussy
6515,3,0,0,3,2, yeah one called me a race traitor lol
6516,3,0,3,0,1, well i know you like it when children are murdered kind of weird you would be such a little bitch about a twitter list
6517,3,0,3,0,1, he said ready bitch okay lmfaoooo so done 
6518,3,0,3,0,1, tell yo bitch to stop calling me fam 
6519,3,0,3,0,1, then send them bitches through express mail overnight delivery
6520,3,0,3,0,1, aha your welcome niggah 
6521,3,0,2,1,1, dont even trip my niggah i got you lol
6522,3,0,2,1,1, just look for the realest niggah on rosecrans that be me lol
6523,3,1,2,0,1, my niggah my niggah lol
6524,3,1,2,0,1, niggah you dont know me lol you dont know my life aha
6525,3,0,3,0,1, i cant help but notice you attempting to avoid acknowledging your very hairy pussy
6526,3,0,3,0,1, oh no no no youre perpetually in the 15 your hairy pussy tho different story
6527,6,0,6,0,1, your pussy not mine do you 
6528,3,0,1,2,2, aka he wanna keep you warm shoulda just introduced himself coons
6529,6,2,1,3,2, let the coons be great its in the dream
6530,3,2,1,0,0, u gotta slow down these coon hrs all they know is love n hip hop lebron fake love quotes
6531,3,0,3,0,1, pussy shit 
6532,3,0,0,3,2, dont judge me monkey
6533,3,0,3,0,1, im not a nig 
6534,3,0,2,1,1, shine bright like a bad bitch
6535,3,0,3,0,1, hoes gon be hoes so so i couldnt blame tammy
6536,3,0,1,2,2, stink should shut his hole just perform his tricks like a good trained monkey
6537,3,1,2,0,1, of the washington post to call the president ignorant i ask you racist angry bitter bitch look in the mirror
6538,3,0,3,0,1, bitch please ill go to windsor either way when i come up i can bring some also 
6539,3,0,3,0,1, nah this bitch dykey
6540,3,0,3,0,1, i know all the bitches love me
6541,3,0,3,0,1, ha bitch i know
6542,3,0,3,0,1, if you cant stand the heat get out of the kitchen grata swag bitch 
6543,3,0,3,0,1, holy fuck thank you i hate bitches that just fuck their ex then their boyfriend then back to back like damn call you peace pipe
6544,3,1,2,0,1, trust me after i tweeted that i was like damn im a fag
6545,3,0,3,0,1, bitch back up im taken
6546,3,1,2,0,1, no but if you dare ill slay your ass you fruity quaffing tranny
6547,3,0,3,0,1, its funny and it has that blond bitch on it
6548,3,0,0,3,2, hey now theres no need for foul language you kike
6549,3,0,3,0,1, hey fuk them hoes they prolly already have it
6551,3,0,0,3,2, then who are you to call me trash 
6552,3,1,2,0,1, yep im an assholeoh well he shouldnt be such a little bitchim sure he hears worse on a daily basis
6553,3,0,3,0,1, suck ass bum ass yankees foh
6554,3,0,1,2,2, poor coonsnow stopped herenow if the wind would it might be nice outwell for winter
6555,3,0,3,0,1, ha pussy
6556,3,0,3,0,1, i know bitch
6557,3,0,3,0,1, bitch if they wasnt 
6558,3,0,3,0,1, bitch this shit is soo funny 
6559,3,0,3,0,1, bitch you looked surprised asf yo ma let you drive her shit 
6560,4,0,0,4,2, like some of the worst lyrics they post are beautiful but just because they dont know what theyre talking about its trash
6561,9,6,3,0,0, dont forget nappy headed butt ugly bitch whos married to a muslim
6562,3,0,0,3,2, thats the beauty of them brownies i always daydream about what id do if i hit the powerball lol nerdy but fun
6563,3,0,3,0,1, only dumb bitches r in 8th
6564,3,0,3,0,1, bring it bitch
6565,3,2,1,0,0, nah dude mostly just sound like a faggot
6566,3,0,3,0,1, safe bruv welcum to twitter my niggur
6567,3,0,3,0,1, wrong skiny girls are for guys that want hot sex that looks good tooevery fat bitch knows that
6568,3,0,0,3,2, isnt there a law that all clam chowder must be served im bread bowls haha
6569,3,0,3,0,1, ruga bussed yo bitch bow
6570,3,0,2,1,1, duh youre my main bitch 
6571,3,0,0,3,2, its pretty easy actually im just the cashier right now im eating those animal crackers lol 
6572,3,0,3,0,1, what time is your bonfire saturday hoe
6573,3,0,3,0,1, hey that guy has the same first name that i do what a fag
6574,6,1,5,0,1, fag 
6575,3,1,2,0,1, moderator wants to bitch slap romney so hard
6576,3,0,3,0,1, got bitches that look like bulldogs instead lol
6577,3,0,3,0,1, quit ya hating you oyster lookin ass bitch
6578,3,0,0,3,2, nope got lucky some washing on the slopes gonna make it a little rough combing but feeling very fortunate today
6579,3,0,0,3,2, shy glizzy
6580,3,2,1,0,0, i know im so kidding some of bet is funny i love when blacks call eachother ignorant and niggers makes me not have to
6581,3,0,3,0,1, bitch what time
6582,3,1,2,0,1, nigga stop being a bitch and come to the high school you already said yes
6583,3,0,3,0,1, no the fuck it doesnt its a fucking song wtf r u talking about yes the fuck i can bitch
6584,3,0,3,0,1, plz come down here im really sick of your bitch ass talking shit plz come down here it going to be 1 on 1
6585,3,1,2,0,1, no am just letting you whats going to happen am not like u pussy ass niggas from plano
6586,3,0,3,0,1, bitch i been in plano every fuck weekend and you make excuses stfu and fight
6587,3,1,2,0,1, bitch how tf am dumb your going off what someone else told you so u can shut that shit up
6588,3,0,3,0,1, bitch thats next year come on the weekend
6589,3,1,2,0,1, but yo scary ass dont want to see me tho stfu talking am u know where i be at pussy boy
6590,3,1,2,0,1, u fucking trailer trash
6591,3,0,3,0,1, naw really bitch i mean yo address
6592,3,0,3,0,1, bitch keep talking
6593,3,0,3,0,1, bitch what where yall be at come to town east mall u and your bitch fuck boys
6594,4,0,4,0,1, then bring yo bitch ass to town east mall let me know when u there bitch
6595,3,0,3,0,1, then bring your bitch ass to town east bitch
6596,3,1,2,0,1, u call me dumb but u speak on shit u dont know nothing about yea look whos fucking talking retard
6597,3,0,3,0,1, where yall be at oh we going fight come to town east bitch
6598,3,0,3,0,1, yea its very true bitch
6599,3,2,1,0,0, so why the fuck are still talking shit you acting like a pussy ass nigga
6600,3,0,3,0,1, how u going to talk shit from another state thats dat pussy shit
6601,3,1,2,0,1, i heard your ma raised you like bitch
6602,3,0,3,0,1, i said your name bitch so yes you fuck boy
6603,3,1,2,0,1, lmfao and im making more money then yo duck ass bitch i from dallas tx born and raised and we back our shit up all day nigga
6604,3,0,3,0,1, no am real but you a pussy ass nigga so why would i give a fuck what u think lmao just stfu
6605,3,0,3,0,1, no thats what u think i just dont like pussy boys who run they mouth but they cant back they words up
6606,3,0,3,0,1, no the fuck its not bitch whats the real fucking address get that bitch out yo blood and tell me the address
6607,3,0,3,0,1, am done are acting like a little bitch my 5 year old nephew realer then your scary ass sunset is not a time u dumb fuck
6608,3,0,3,0,1, am going to hurt more then your bitch ass feelings
6609,3,1,2,0,1, and stop being a bitch made nigga and man up and show up for that ass whooping
6610,3,0,3,0,1, and who said i didnt like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly
6611,3,1,2,0,1, and why would i care what a bitch ass nigga think and u dont understand how fucking scary u look
6612,3,0,3,0,1, and you got that pussy in your bllod
6613,3,0,3,0,1, bitch i dont wanna talk i wanna fight your pussy ass
6614,3,0,3,0,1, bitch i have a phone stfu talking dont worry about me just make sure you show up
6615,3,0,3,0,1, bitch am not i really dont fucking like you why the fuck are you even talking to me 
6616,3,0,3,0,1, bitch am not your fam and wtf is skrong who says shit like that get your wack ass off my page lamo
6617,3,0,3,0,1, bitch cause u wanted to fight and you didnt show up and tryna make a bet and shit get yo friendly ass off my twitter
6618,3,0,3,0,1, bitch didnt we just discuss this shit yesterday what time faget
6619,3,0,3,0,1, bitch get the fuck off my tl what u mean
6620,3,0,3,0,1, bitch go get a life before i block your lame ass
6621,3,0,3,0,1, bitch lets fight today where you at or are you going to bitch up again i think your going to bitch up again
6622,3,0,3,0,1, bitch meet up
6623,3,0,3,0,1, bitch that says traffic stop bitch stop making excuses
6624,3,0,3,0,1, bitch u a thot oh fake ass nigga box up hoe u not bout nothing
6625,3,0,3,0,1, bitch u describe both of those terms
6626,3,2,1,0,0, bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life
6627,3,0,3,0,1, bitch what i did show up then i tweeteddm texted then called u and i asked u were tryna meet up bitch ur fucking weak
6628,3,0,3,0,1, bitch what no it must of flew over u head cuz u didnt show up at plano senior high school in plano tx fuck boy
6629,3,0,3,0,1, bitch whos fucking playing but you and how would u know what i smoke i dont fuck with friendly ass niggas
6630,3,0,3,0,1, bitch whos playing am not worried about you or your little faget ass friends at vines i know niggas at vines to so wtf u say
6631,3,0,3,0,1, bitch wtf r u talking about and why tf r u still talking shit but not doing no action no thank for proving my point pussy boy
6632,3,0,3,0,1, bitch you are not funny stfu talking to me what part of that do you not understand
6633,3,0,3,0,1, bye bitch
6634,3,0,3,0,1, catch them hoes onsaturday meet me at plano senior high
6635,3,0,3,0,1, ha bitch who angry bitch am taller and older then your fake ass boy stfu your making yourself look like a dumbass pussy boyy
6636,3,2,1,0,0, here let me say it more clearly since your retarded ass dont understand
6637,3,2,1,0,0, how would u know if i dont fuck with you exactly you dont wtf i got shut your retarded ass up
6638,3,1,2,0,1, i swear u a fuck nigga u a scary little bitch u think this a game huh
6639,3,0,3,0,1, idgaf what your name is scary ass give me a real address hoe
6640,3,0,3,0,1, is that all you have to say you sound like a little bitch nagging and shit where u be at
6641,3,1,2,0,1, keep talking im going to make when u cant talk u going to be talking like a retard
6642,3,0,3,0,1, lets settle this and fight stop being a pussy
6643,3,3,0,0,0, lmao why ur dad raised u to be a bitch made nigga
6644,3,0,3,0,1, meet up then and stop hitching out and back your words up pussy
6645,3,0,3,0,1, mfka what ok bitch we going to see your a funny mother fucker
6646,3,0,3,0,1, naw my fam aint no bitch made niggas gtf off my shit fuck nigga im not your fam oh friendly ass nigga
6647,3,0,3,0,1, nigga i was there at 542 i went to go get my homeboy and i texted u at 550 naw u a bitch
6648,3,1,2,0,1, nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
6649,3,0,2,1,1, nigga u just called me a bitch last time i check im a fucking nigga get out there and ill show u what a real fight like
6650,3,1,2,0,1, nigga what i was talking bout after school or when ever your choice bitch
6651,3,3,0,0,0, oh am i lame but yo pussy ass didnt show up the fuck u talking bout oh scary ass white boy
6652,3,2,1,0,0, oh but i am and my grades say other wise so u can stfu and get off my twitter or u can box simple ass that pussy boy
6653,3,0,3,0,1, pussy
6654,3,1,2,0,1, pussy nigga its the same term
6655,3,0,3,0,1, restricton g means your license been revoked stop making excuses you a straight up bitch
6656,3,0,3,0,1, sorry dont know what to tell you but to get your pussy ass off my twitter
6657,3,0,3,0,1, u can bring that bitch to
6658,3,1,2,0,1, u can have a tool bet u want shoot it tho pussy ass nigga but u cant through dem hands tho
6659,3,0,3,0,1, u feel like dumb ass dont u pussy boy
6660,3,0,3,0,1, u going to get dropped bitch im a fucking nigga who got a fucking dick
6661,4,0,4,0,1, u made me drive all the way to plano then wanna bitch out
6662,3,0,3,0,1, u want me to panda express so someone can break up the like fuck stick to plan and go to plano get that bitch out your blood
6663,3,1,2,0,1, u will see it on saturday and if u dont show up then your a bitch made nigga pussy ass nigga
6664,3,0,3,0,1, umm you sure the hoes i talk to arent ugly
6665,3,0,3,0,1, wtf r u talking about i was in plano tx what r u talking about pussy boy
6666,3,1,2,0,1, wtf u think u ole pussy ass nigga
6667,3,1,2,0,1, yes bitch your a fucking square
6668,3,0,3,0,1, you dumb fuck thats not a fucking full address you dumbass i dont live in plano so how the fuck would i know retard
6669,3,2,1,0,0, your so fucking retared its not even funny bitch im going to sleep u
6670,3,2,1,0,0, alright fag what about this 
6671,3,0,3,0,1, home fag didnt feel like puttin up with your shit today
